tube,depth,Species,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Session,Date
1,76,Switchgrass,-4.95238036381649,0.00571668139050215,0.74250556969512,-6.40120163301854,-5.45469580949103,-4.95939242015012,-4.46308958901986,-3.48034321802441,16869.8590892923,1.00004354748821,2012,5,2012-08-30
2,76,Miscanthus,-6.07569316551826,0.0054624052179709,0.725131119963256,-7.50453195038546,-6.55288239499772,-6.07024933670524,-5.59938481368138,-4.64258890789263,17622.4082902854,0.999887738662714,2012,5,2012-08-30
3,76,Prairie,-5.79391470858716,0.00578491404237605,0.741767171525175,-7.28576015365371,-6.2785329370083,-5.78745918750591,-5.30069278343598,-4.35017584255837,16441.49850154,1.00019218663075,2012,5,2012-08-30
4,76,Maize-Soybean,-5.2059260556453,0.00545760068531417,0.729964834089,-6.62920468962321,-5.69416915510582,-5.20271108404081,-4.71944654459326,-3.76051774927547,17889.589035535,0.999851557946212,2012,5,2012-08-30
1,82,Switchgrass,-4.97953485694176,0.00570189373712373,0.742483303394463,-6.42747991636958,-5.47949125594609,-4.98658004129948,-4.49062632644698,-3.50378047268844,16956.4582567085,1.00003986596709,2012,5,2012-08-30
2,82,Miscanthus,-6.10505824033877,0.00545808675392013,0.725656357922877,-7.53376026525023,-6.58307310383338,-6.09726069467763,-5.62937891861844,-4.67290560009168,17675.883920947,0.999885350865182,2012,5,2012-08-30
3,82,Prairie,-5.84708031069368,0.00578468923882962,0.742264633996141,-7.34172473779143,-6.3318941698801,-5.84053664693294,-5.35344704589382,-4.39527486638018,16464.8383475772,1.00019826991465,2012,5,2012-08-30
4,82,Maize-Soybean,-5.17837238497429,0.00546306558676398,0.730670804607553,-6.60084079457539,-5.66637208269215,-5.17584256815261,-4.69263170744818,-3.73762020201398,17888.3663383197,0.999855456192011,2012,5,2012-08-30
1,89,Switchgrass,-5.00880894245795,0.00569583291007268,0.743376827606703,-6.45306340036325,-5.50796399878135,-5.01599925990623,-4.52024855506628,-3.52884443323019,17033.4867606307,1.00003620920107,2012,5,2012-08-30
2,89,Miscanthus,-6.13671545844698,0.00539554775591982,0.72677403823646,-7.5684214749711,-6.61743650316127,-6.12978786609555,-5.66128375750489,-4.69821468963227,18143.7782138086,0.999882907267065,2012,5,2012-08-30
3,89,Prairie,-5.90439584869343,0.00578895341960256,0.743286308121845,-7.39462862305419,-6.39094972047248,-5.89888575275471,-5.41114800333009,-4.44617376637261,16485.8808076667,1.00020463835736,2012,5,2012-08-30
4,89,Maize-Soybean,-5.1486679633971,0.00547310433984348,0.731807151586359,-6.56888958943929,-5.63701925247849,-5.14460460854311,-4.66257714707877,-3.70521682331741,17878.2844720069,0.999859701386169,2012,5,2012-08-30
1,96,Switchgrass,-5.03586548787001,0.00569937564492722,0.74504632661836,-6.48188546964471,-5.5363635176937,-5.04065580091364,-4.54482073270588,-3.55030746016342,17088.8166920592,1.00003313907941,2012,5,2012-08-30
2,96,Miscanthus,-6.16597461186751,0.00540578665385622,0.728313614332896,-7.60162075919215,-6.64626593684778,-6.15864342689296,-5.69043930088702,-4.72516050158015,18151.7730557749,0.999880777922729,2012,5,2012-08-30
3,96,Prairie,-5.95736967962143,0.00579704379487012,0.744676672495177,-7.45442865310436,-6.44782406518806,-5.95260682635725,-5.46533452259284,-4.49648184177369,16501.458681115,1.00021032891834,2012,5,2012-08-30
4,96,Maize-Soybean,-5.12121368029413,0.00548618915110037,0.733202130788636,-6.54406186020442,-5.61174164590052,-5.11637745490431,-4.63454241662859,-3.67465655141534,17861.0046211325,0.999863652588133,2012,5,2012-08-30
1,103,Switchgrass,-5.06101692631207,0.00571053405410454,0.747320332326072,-6.51551074484231,-5.5618436859083,-5.0670174321824,-4.56629859364931,-3.57145774319712,17126.165834571,1.00003056639605,2012,5,2012-08-30
2,103,Miscanthus,-6.19317356816131,0.00542000461215836,0.730178477893321,-7.63151328139198,-6.6735076102404,-6.18604892209052,-5.71726670558069,-4.7491585392459,18149.252535773,0.999878916069473,2012,5,2012-08-30
3,103,Prairie,-6.0066135142402,0.00580812456404171,0.746351332534225,-7.50804829792161,-6.49543662339877,-6.00246869792072,-5.51445351135074,-4.54096088337716,16512.5741675209,1.000215434569,2012,5,2012-08-30
4,103,Maize-Soybean,-5.0956925096894,0.00550160890378656,0.734794191875383,-6.52702608729689,-5.58589852328005,-5.09169919936564,-4.60925975380352,-3.64387398619422,17838.239937476,0.999867339439799,2012,5,2012-08-30
1,110,Switchgrass,-5.08451398518807,0.00572776614736884,0.750067661161044,-6.54120824113174,-5.58747291845971,-5.09224768145423,-4.58628398515306,-3.59068320116737,17148.6653857046,1.0000284164159,2012,5,2012-08-30
2,110,Miscanthus,-6.21858346584462,0.00543734700707312,0.732295347404176,-7.66098999435089,-6.69914456274968,-6.21267708522408,-5.74042593580499,-4.77406072643556,18138.3780453129,0.999877283281838,2012,5,2012-08-30
3,110,Prairie,-6.05261825007199,0.00582155804274255,0.748246325967118,-7.55584896678704,-6.54377999406681,-6.04891319965469,-5.56040281227461,-4.58300014676274,16520.025842598,1.00022003241422,2012,5,2012-08-30
4,110,Maize-Soybean,-5.07185003842619,0.00551882540387022,0.736536942134515,-6.50476548900999,-5.56401175966763,-5.06860519939714,-4.58446204894039,-3.618800216898,17811.3057720854,0.999870787906969,2012,5,2012-08-30
1,116,Switchgrass,-5.10349343076857,0.00574644592003444,0.752721538483652,-6.56704148612994,-5.60943086511385,-5.1121322499512,-4.60602950569709,-3.60703245094873,17158.1333417316,1.00002686220351,2012,5,2012-08-30
2,116,Miscanthus,-6.23910798224608,0.00545419239734843,0.734267293692885,-7.6847340885544,-6.72324770952032,-6.23301266294471,-5.76012684719141,-4.79187890452493,18123.7248652401,0.999876041794704,2012,5,2012-08-30
3,116,Prairie,-6.08977798077584,0.00583456787394965,0.750008385581143,-7.59205095155119,-6.58303943728256,-6.08680777729878,-5.59729369328515,-4.6197637556645,16523.9870313234,1.00022361840565,2012,5,2012-08-30
4,116,Maize-Soybean,-5.05259159045477,0.00553469673585896,0.738123543769913,-6.48676737025273,-5.54422504350477,-5.04836925550899,-4.56605566052646,-3.59143232744816,17785.6793107239,0.999873571340463,2012,5,2012-08-30
1,123,Switchgrass,-5.12443277194411,0.0057719378020003,0.756094976233179,-6.59045905381385,-5.63503142929104,-5.13424120223072,-4.62560231004678,-3.61833349338994,17159.6892924073,1.00002533852114,2012,5,2012-08-30
2,123,Miscanthus,-6.26175194460896,0.0054756890219222,0.736712175539576,-7.71266070374592,-6.74868386724971,-6.2554065965915,-5.7814406110292,-4.80545564320889,18101.6491850245,0.999874754015977,2012,5,2012-08-30
3,123,Prairie,-6.1307749780748,0.00585114323923069,0.752190458210861,-7.63836774783683,-6.62409568662822,-6.12720388803333,-5.63498280055389,-4.65430920069314,16526.2447349937,1.00022743644466,2012,5,2012-08-30
4,123,Maize-Soybean,-5.03134443595414,0.00555422492435266,0.740058167463367,-6.47318863951277,-5.52307187513704,-5.02603858950194,-4.54307334622108,-3.56940717846239,17753.5327630406,0.9998766354091,2012,5,2012-08-30
1,130,Switchgrass,-5.14421280532393,0.00580066457997577,0.759705486193198,-6.61354938256858,-5.65611426408453,-5.15484598282466,-4.64293915142429,-3.62964538403621,17152.7997934566,1.00002408362542,2012,5,2012-08-30
2,130,Miscanthus,-6.28314222272871,0.00549876983652834,0.739278743163212,-7.743384965811,-6.77189351289419,-6.27642065063139,-5.80128896451868,-4.82274361646163,18075.2933540978,0.999873617603254,2012,5,2012-08-30
3,130,Prairie,-6.16950217432456,0.00586892480032603,0.754479212279495,-7.67941744846068,-6.66486356904439,-6.16567165353232,-5.67061438660007,-4.69162032328001,16526.3698257113,1.00023090533459,2012,5,2012-08-30
4,130,Maize-Soybean,-5.01127363135121,0.00557459691830977,0.742061835292682,-6.45725966159532,-5.50292870255666,-5.0057373566312,-4.52174727685079,-3.54507931111701,17719.5729710689,0.999879519130365,2012,5,2012-08-30
1,1,Miscanthus,-5.07725866096682,0.0164331380563447,1.46890255135536,-7.72563786033526,-6.09852695103858,-5.16479787113417,-4.13483432056863,-1.99618978335948,7989.96657857814,1.0003221427081,2012,6,2012-10-24
2,1,Prairie,-3.68336856137577,0.00937866315986173,1.02264117964332,-5.67322613178153,-4.36282890226082,-3.69572274133381,-3.00265554061536,-1.6358660290466,11889.5297349166,0.999992144026322,2012,6,2012-10-24
3,1,Switchgrass,-2.60535746360082,0.014672130784332,1.50494001610868,-5.50598291263556,-3.6205135132853,-2.62884702982788,-1.60259108878641,0.391042266905459,10520.8784038629,0.999855892241852,2012,6,2012-10-24
4,1,Miscanthus,-5.07039027697273,0.0167114460993936,1.46958765863332,-7.75538407761215,-6.08324929276399,-5.14864632945666,-4.12708965400196,-1.94722480451643,7733.2656171587,1.00081604027712,2012,6,2012-10-24
1,8,Miscanthus,-5.49385757912523,0.0101421585153651,1.03144442662942,-7.45338445973058,-6.19920508536016,-5.51401692805601,-4.81087331157253,-3.39870325065567,10342.6273950885,1.00005919010971,2012,6,2012-10-24
2,8,Prairie,-4.63829964318013,0.00743041359006537,0.864242230046586,-6.33963212207675,-5.21171005657587,-4.63941690945187,-4.05997415699078,-2.93340419344879,13528.3550067179,0.999953717779654,2012,6,2012-10-24
3,8,Switchgrass,-3.70719202517211,0.00972945105403335,1.04204667442665,-5.75603874988063,-4.39734792429789,-3.71592256297291,-3.00476794050021,-1.65314797510897,11470.9046203697,0.999952597604394,2012,6,2012-10-24
4,8,Miscanthus,-5.48698919513113,0.0106375285298427,1.02992032820878,-7.43964725018551,-6.1857715634573,-5.50900028077233,-4.81598586533692,-3.37940238711675,9374.01803249481,1.00065403265896,2012,6,2012-10-24
1,15,Miscanthus,-5.61979412613141,0.00871288230799041,0.932439714903314,-7.43096218254534,-6.25133790277069,-5.62477660907891,-4.99519826726177,-3.74460608060676,11452.9622809234,0.999970158430292,2012,6,2012-10-24
2,15,Prairie,-4.92697231569434,0.00712508276282004,0.834489477288733,-6.57052074858065,-5.48310128302601,-4.92501661680326,-4.37106949195985,-3.28456626273716,13717.0873024388,0.999935564106512,2012,6,2012-10-24
3,15,Switchgrass,-4.04027315910725,0.00854636281608512,0.937006271276555,-5.86634606450004,-4.65448463936936,-4.04343028186312,-3.41820304534951,-2.20025790788795,12020.4947603633,1.00000184558535,2012,6,2012-10-24
4,15,Miscanthus,-5.61292574213732,0.00906269184020565,0.929916011209471,-7.42155976414454,-6.23361722721127,-5.62288269495607,-4.9967575219398,-3.7411448924814,10528.6581517058,1.000546898045,2012,6,2012-10-24
1,21,Miscanthus,-5.68720355647947,0.00806040412384033,0.889581031275497,-7.42908063281165,-6.28677989084033,-5.68551380552105,-5.09118563459791,-3.9204456215838,12180.2834363873,0.999931686670228,2012,6,2012-10-24
2,21,Prairie,-5.08148870409652,0.00700204035780537,0.822747257598793,-6.70784047032557,-5.62977136328024,-5.07804521488575,-4.52961982490601,-3.46678178889284,13806.5022356045,0.999924906900602,2012,6,2012-10-24
3,21,Switchgrass,-4.21855984420394,0.00801855766383996,0.891650697428025,-5.96619549735765,-4.81025974315423,-4.2229895667921,-3.62360532003708,-2.46061907297131,12365.0818023249,1.00003058234462,2012,6,2012-10-24
4,21,Miscanthus,-5.68033517248538,0.00838516879644452,0.886465040285592,-7.40884249951199,-6.2691558831966,-5.68682981249938,-5.0902975296765,-3.91694138533421,11176.3400410313,1.00047622636914,2012,6,2012-10-24
1,28,Miscanthus,-5.74483828087772,0.00758535237241981,0.859625799420579,-7.42865471823183,-6.32367372018201,-5.74072973095125,-5.1685299579536,-4.03401671642191,12843.0259940895,0.999908885489158,2012,6,2012-10-24
2,28,Prairie,-5.2135994401551,0.00692073826029728,0.815152838505989,-6.82708946569536,-5.75558342272523,-5.21017084868174,-4.66692949090688,-3.61286249619966,13873.0911895981,0.999915461426532,2012,6,2012-10-24
3,28,Switchgrass,-4.37099406455512,0.00764114443756182,0.860112737427243,-6.05530491971743,-4.9411485482887,-4.37872049855994,-3.79785874433413,-2.66162203882141,12670.505456356,1.00005481437835,2012,6,2012-10-24
4,28,Miscanthus,-5.73796989688363,0.00789208487931805,0.855984352668095,-7.41112891288013,-6.30245278218796,-5.73983222907436,-5.17414101199443,-4.04214081025863,11763.8142086888,1.00041029549504,2012,6,2012-10-24
1,35,Miscanthus,-5.78954324622934,0.00727971825437369,0.841091420503752,-7.44271774565545,-6.35212176187808,-5.78856371509685,-5.22197122788422,-4.11963690476681,13349.2622069085,0.999899937557246,2012,6,2012-10-24
2,35,Prairie,-5.31607248812643,0.00687338945125198,0.810858436846973,-6.91267359394844,-5.85086111487055,-5.30995392272842,-4.77662900091276,-3.73023748867529,13917.0816615773,0.999908023425007,2012,6,2012-10-24
3,35,Switchgrass,-4.48923123165102,0.00740245542472157,0.840765214910817,-6.1399791018657,-5.04533560925154,-4.49070198374189,-3.93505499825667,-2.81989181753718,12900.2423362424,1.00007233943082,2012,6,2012-10-24
4,35,Miscanthus,-5.78267486223525,0.00757500336571122,0.837039010545712,-7.42364518979092,-6.33055026789863,-5.78074176711565,-5.22986585549496,-4.13174845573872,12210.283219579,1.00035736851509,2012,6,2012-10-24
1,42,Miscanthus,-5.82606986253228,0.00707634110315355,0.829213539086077,-7.4583280518177,-6.37805749674162,-5.82533048144493,-5.27008899888052,-4.18912744737271,13731.4136629054,0.999899387257245,2012,6,2012-10-24
2,42,Prairie,-5.39979906469798,0.00684512023272088,0.808402643990731,-6.99362150321418,-5.93319485897018,-5.39646709334273,-4.86271247097668,-3.81406993085481,13947.4010479022,0.999901932336985,2012,6,2012-10-24
3,42,Switchgrass,-4.58583803139437,0.00724616088948333,0.828521779617027,-6.21578291489364,-5.13330469511737,-4.58703077552248,-4.03742499061587,-2.95521226282835,13073.5012708226,1.00008519218213,2012,6,2012-10-24
4,42,Miscanthus,-5.81920147853818,0.00736412817331448,0.824828860177423,-7.43671777420219,-6.36202772718234,-5.82053748643327,-5.27421238322541,-4.19328776483274,12545.4146089073,1.00031421436973,2012,6,2012-10-24
1,49,Miscanthus,-5.85695267657741,0.0069398868782104,0.821566363326295,-7.47767719850822,-6.40312751834877,-5.85563464559245,-5.30856536680709,-4.24595833627184,14014.5938823159,0.999904125444681,2012,6,2012-10-24
2,49,Prairie,-5.47058887652861,0.00682862393843316,0.807072252658936,-7.06134108720572,-6.00206675432872,-5.465759298387,-4.9355894505566,-3.89649537302185,13968.7788074468,0.999896807331984,2012,6,2012-10-24
3,49,Switchgrass,-4.66751791674771,0.00714305215609608,0.820788488155763,-6.28574454629278,-5.21251313193303,-4.66534582989839,-4.12152851723947,-3.05164051470513,13203.6763693485,1.00009466418302,2012,6,2012-10-24
4,49,Miscanthus,-5.85008429258331,0.00722274416252908,0.816906792325856,-7.45676819085868,-6.38795838589449,-5.84944283527065,-5.30885528651153,-4.2426573676721,12792.0618420087,1.00027862095868,2012,6,2012-10-24
1,55,Miscanthus,-5.88009472834648,0.0067906846386974,0.81731524835404,-7.49424587595729,-6.42272424959409,-5.87796137969349,-5.33538680630611,-4.28193287907829,14486.1200032932,0.999910933730182,2012,6,2012-10-24
2,55,Prairie,-5.52363525655452,0.00682074253245084,0.806525601213404,-7.11360640222471,-6.05445570480855,-5.51874228044777,-4.98920856259126,-3.94476762381167,13982.1192801319,0.999892998870865,2012,6,2012-10-24
3,55,Switchgrass,-4.72872477867994,0.00708399078233383,0.816611178527378,-6.33893628708437,-5.27195662701681,-4.72798587032211,-4.18549518839369,-3.11558011272136,13288.4603981295,1.0001007607903,2012,6,2012-10-24
4,55,Miscanthus,-5.87322634435239,0.0071402845075556,0.812455093226365,-7.47008181289811,-6.40594284484355,-5.87365157273399,-5.33389059301052,-4.27296932347552,12946.9567627289,1.00025291197696,2012,6,2012-10-24
1,62,Miscanthus,-5.90409590810347,0.00673151832981599,0.814269193612436,-7.51899625721737,-6.44360589335964,-5.90355434823546,-5.36211622902655,-4.30951596194611,14632.2106015092,0.999920974337001,2012,6,2012-10-24
2,62,Prairie,-5.57865093602686,0.00681663947857324,0.806367144984298,-7.16669757372176,-6.11055361977977,-5.57459220502806,-5.04386657246835,-4.00528975822045,13993.4563623496,0.999889091115577,2012,6,2012-10-24
3,62,Switchgrass,-4.79220389065565,0.00703968615610172,0.813768740213148,-6.3891187722978,-5.33350156971524,-4.79309008545166,-4.25210243601594,-3.17565340272924,13362.7366776728,1.00010606803575,2012,6,2012-10-24
4,62,Miscanthus,-5.89722752410938,0.00707686981380053,0.809207264945503,-7.48517898084191,-6.43200047655789,-5.89738226629809,-5.36038065643842,-4.30804507671644,13074.8625948661,1.00022745235756,2012,6,2012-10-24
1,69,Miscanthus,-5.92552688771281,0.0066963824246247,0.812734754650864,-7.53871283376113,-6.46265042864677,-5.92514505599947,-5.38538509233161,-4.33629668266155,14730.4891204002,0.999932475566029,2012,6,2012-10-24
2,69,Prairie,-5.62777518395563,0.00681648500632536,0.806577370813446,-7.22081442728173,-6.16120936574203,-5.62530536280075,-5.09423230301199,-4.05702873018335,14001.3882721768,0.999885647826721,2012,6,2012-10-24
3,69,Switchgrass,-4.84888525249471,0.00707260218695259,0.812525734873586,-6.43912700673888,-5.39115732852269,-4.84976233254165,-4.30745916596849,-3.24126814281836,13198.2329161614,1.00010986642443,2012,6,2012-10-24
4,69,Miscanthus,-5.91865850371871,0.00703976136841888,0.807499026093839,-7.49208533088692,-6.45555714850661,-5.918456492216,-5.38212008871482,-4.33709884279156,13157.3412515712,1.000205995563,2012,6,2012-10-24
1,76,Miscanthus,-5.9448852752444,0.00667922858663942,0.812315775313995,-7.55714785797492,-6.47923209987246,-5.94380098195406,-5.40630901563405,-4.35689433900077,14790.9871982784,0.999944863634547,2012,6,2012-10-24
2,76,Prairie,-5.67214862119174,0.00681919178994691,0.807052293310756,-7.26846816429406,-6.20705703501713,-5.67153555351612,-5.14042296877933,-4.10139127259828,14006.7553007577,0.999882582146049,2012,6,2012-10-24
3,76,Switchgrass,-4.90008495443559,0.00706874613977982,0.812458315330164,-6.4929920831177,-5.44071561246173,-4.901065434841,-4.36264787187864,-3.28653401235776,13210.4437349194,1.00011249702338,2012,6,2012-10-24
4,76,Miscanthus,-5.93801689125031,0.00702232808588061,0.806928917625587,-7.50920062288538,-6.47398323124728,-5.93592679500889,-5.40104267905468,-4.36521004254298,13204.085467964,1.00018781989355,2012,6,2012-10-24
1,82,Miscanthus,-5.96010842338672,0.00667553932057715,0.812632171650952,-7.57177834043909,-6.4919333206288,-5.95815373232803,-5.41905148766529,-4.37010471805324,14818.8774641984,0.999955886772135,2012,6,2012-10-24
2,82,Prairie,-5.70704323250824,0.0068232160095703,0.807615485591806,-7.30625918086766,-6.24365641398131,-5.70680417007529,-5.17420229164671,-4.13461809395978,14009.7709399078,0.999880205159109,2012,6,2012-10-24
3,82,Switchgrass,-4.94034763882583,0.00707371792163857,0.813109289239681,-6.54000657505029,-5.47912346673087,-4.94039502299081,-4.40333475072396,-3.31929808373962,13213.0284554465,1.00011401797552,2012,6,2012-10-24
4,82,Miscanthus,-5.95324003939263,0.00701942622571395,0.807130743917403,-7.5294537003306,-6.49012917063341,-5.95297208221673,-5.4177261100848,-4.37788020053091,13221.616383021,1.0001744196407,2012,6,2012-10-24
1,89,Miscanthus,-5.97651984150777,0.00668124689533961,0.813609461261767,-7.59042708805352,-6.50781018869751,-5.97528648340761,-5.43509988021232,-4.38239984951781,14829.1732469378,0.999968973648866,2012,6,2012-10-24
2,89,Prairie,-5.74466160494557,0.00682942019179111,0.808409308169327,-7.3453606213255,-6.28123025737977,-5.74214157510172,-5.20850042132265,-4.1686237253768,14011.8326705045,0.999877679517546,2012,6,2012-10-24
3,89,Switchgrass,-4.98375309885462,0.00708695406640464,0.814503570409198,-6.58324232402633,-5.52340890100475,-4.98480583423997,-4.44683645094516,-3.36001587502609,13208.9029395872,1.00011511144848,2012,6,2012-10-24
4,89,Miscanthus,-5.96965145751367,0.00702697312930681,0.807989031815863,-7.55011181100399,-6.50653044061127,-5.96720544907031,-5.43387491211315,-4.3931915221523,13221.3056441489,1.00016092389387,2012,6,2012-10-24
1,96,Miscanthus,-5.99168807893819,0.00669543608451958,0.815097697558948,-7.61288971573379,-6.52488056254226,-5.98862138255328,-5.44984110091279,-4.39413516485479,14820.4569984769,0.999982118299582,2012,6,2012-10-24
2,96,Prairie,-5.77943034952737,0.00683687145954035,0.809314745718635,-7.37985200410796,-6.31655483110575,-5.77718347365018,-5.24334054809767,-4.19712955253131,14012.6436271292,0.99987538210629,2012,6,2012-10-24
3,96,Switchgrass,-5.02387055358264,0.00710641599067981,0.816428049261889,-6.63124185225827,-5.5655232051222,-5.02494560749358,-4.48633222604126,-3.39104522948315,13198.8040460321,1.00011561815495,2012,6,2012-10-24
4,96,Miscanthus,-5.9848196949441,0.00704376781862698,0.809371662585978,-7.56841245736817,-6.51952207330878,-5.98309266220932,-5.45225724098077,-4.40344652652901,13203.4044189341,1.0001493781626,2012,6,2012-10-24
1,103,Miscanthus,-6.00578828959687,0.00671625832622079,0.81698240888504,-7.62948733673914,-6.54083470660973,-6.0025896443224,-5.46163705760523,-4.40004080468719,14796.8961920578,0.999995182973256,2012,6,2012-10-24
2,103,Prairie,-5.81175095534527,0.00684527259923,0.810303905165974,-7.41433021008142,-6.3483360721621,-5.80994303051913,-5.27426864550386,-4.22898615331834,14012.4594380176,0.999873280583468,2012,6,2012-10-24
3,103,Switchgrass,-5.06116325587252,0.00713068475671071,0.818760980945262,-6.67195600234105,-5.60466531873824,-5.06223048930734,-4.52582142718884,-3.42779080914166,13184.1398566747,1.00011565894524,2012,6,2012-10-24
4,103,Miscanthus,-5.99891990560278,0.007067780755703,0.811162138625526,-7.59312651131208,-6.53374544963601,-5.99865911591444,-5.46509146348543,-4.41135540258228,13171.9236557014,1.00013948013996,2012,6,2012-10-24
1,110,Miscanthus,-6.01896103439928,0.00674229396609191,0.819176521046174,-7.64850300786315,-6.55689457603879,-6.01638098006446,-5.47254511892077,-4.40233318738559,14761.8104514406,1.00000807251476,2012,6,2012-10-24
2,110,Prairie,-5.84194561715597,0.00685440005417951,0.811355914002614,-7.44479909111328,-6.38228368002924,-5.83952505536933,-5.30152100401165,-4.25293854501602,14011.4769180962,0.99987134879254,2012,6,2012-10-24
3,110,Switchgrass,-5.09600296587037,0.00715868023557573,0.821409976375673,-6.71241506505365,-5.64158411530259,-5.09879112212574,-4.5576854011263,-3.46211139156472,13166.005099662,1.00011532864736,2012,6,2012-10-24
4,110,Miscanthus,-6.01209265040519,0.00709745377098719,0.813271747133341,-7.61279457722432,-6.5476458743936,-6.01392524868423,-5.47689951597803,-4.41881824230707,13130.0453365058,1.00013098265209,2012,6,2012-10-24
1,116,Miscanthus,-6.02960114874051,0.0068450667783089,0.821252105338491,-7.65994673384536,-6.5701781736101,-6.02804428804561,-5.47991294984054,-4.40957720039387,14394.5341098636,1.00001893148505,2012,6,2012-10-24
2,116,Prairie,-5.86633496493274,0.00686267118369934,0.812295538863976,-7.46682751607302,-6.40684160526683,-5.86386354314845,-5.32692127443381,-4.27623122104484,14010.1167617762,0.99986981171042,2012,6,2012-10-24
3,116,Switchgrass,-5.12414429127769,0.00718500575400656,0.823877769555168,-6.74399125971057,-5.67177271039108,-5.12673636374379,-4.58096604493364,-3.4863016004782,13148.3521930699,1.00011480748149,2012,6,2012-10-24
4,116,Miscanthus,-6.02273276474642,0.00712646731686048,0.81528162258803,-7.62332932056855,-6.55844611387456,-6.02469114974075,-5.48492824104647,-4.42902891788043,13087.8018271496,1.00012465841152,2012,6,2012-10-24
1,123,Miscanthus,-6.04134000504128,0.00688070990036579,0.8238538774411,-7.67493102279776,-6.58387760005168,-6.03977679922967,-5.49061429756961,-4.41310264929399,14336.19449953,1.0000313402317,2012,6,2012-10-24
2,123,Prairie,-5.89324285705112,0.00687272433043849,0.813425023257797,-7.49605144413766,-6.43408785788364,-5.89191126905859,-5.35386687780292,-4.30363790688349,14008.0346703979,0.999868141060758,2012,6,2012-10-24
3,123,Switchgrass,-5.15519160566508,0.00722693032556484,0.826937204433964,-6.78299587862024,-5.70180104989845,-5.15724975050877,-4.61191593068168,-3.50422417831636,13092.9445215034,1.00011397540198,2012,6,2012-10-24
4,123,Miscanthus,-6.03447162104719,0.0071636378903162,0.817813585692996,-7.63070699266529,-6.5720023013,-6.03819411736448,-5.49312191169065,-4.43742710691342,13032.9098728139,1.00011824792755,2012,6,2012-10-24
1,130,Miscanthus,-6.05242893890618,0.0069190982685679,0.826609399180297,-7.69246366089687,-6.5968420740458,-6.05038737544722,-5.50022493684719,-4.42374275279874,14272.5535464847,1.0000434413184,2012,6,2012-10-24
2,130,Prairie,-5.9186609922169,0.00688311126964652,0.814581068919063,-7.52481924291423,-6.46079746272195,-5.91782506166761,-5.37798171733627,-4.32595361617292,14005.5137750273,0.999866588015211,2012,6,2012-10-24
3,130,Switchgrass,-5.18451998375433,0.00725534398678064,0.830148380453372,-6.8189524702401,-5.73416344802332,-5.18695416825051,-4.63920318827992,-3.52467112168335,13091.6815977235,1.00011294874174,2012,6,2012-10-24
4,130,Miscanthus,-6.04556055491209,0.00720365026420273,0.820505780810141,-7.6472994604731,-6.58526394333147,-6.04789286049545,-5.50278246537669,-4.43995569525626,12973.5267275308,1.00011274262933,2012,6,2012-10-24
1,1,Switchgrass,-0.699825329466812,0.00907243208397048,1.16458233287322,-2.98703172951452,-1.48494708825021,-0.706830844621536,0.0718964720247102,1.6185798461704,16477.5615780278,1.00006241085302,2013,5,2013-08-14
2,1,Miscanthus,-2.63120906200264,0.00711556100815151,1.0062922881621,-4.54389955952678,-3.31969764966684,-2.6565025593064,-1.97849887814508,-0.560652157324842,20000,0.999919884050704,2013,5,2013-08-14
3,1,Prairie,-1.13790035134084,0.00631489168186881,0.893060546141591,-2.83357376344854,-1.7358756102874,-1.15791878845606,-0.557669398937502,0.659976782286722,20000,0.999897624352279,2013,5,2013-08-14
4,1,Maize-Soybean,-4.26537271667405,0.0206567524518098,1.85456271665901,-7.98172994918832,-5.50902733763316,-4.23204738324422,-2.98954710040883,-0.749234630896117,8060.44389321861,1.00073727360323,2013,5,2013-08-14
1,8,Switchgrass,-2.86622524660837,0.00585166561673383,0.755939639982259,-4.33941638434273,-3.36724283293254,-2.87282129710108,-2.36896633840909,-1.34213919712444,16688.4205946587,1.00005747569645,2013,5,2013-08-14
2,8,Miscanthus,-4.17659665023337,0.00517386279345775,0.688196059673398,-5.52433172107319,-4.6404788898692,-4.1830627858939,-3.72046204039962,-2.81112413593079,17692.7177206852,0.999905524054501,2013,5,2013-08-14
3,8,Prairie,-3.12815490945828,0.00475063800324282,0.639561732226322,-4.3631460568782,-3.5560701544285,-3.13579951632533,-2.71032399697283,-1.8405403242531,18124.2925232372,0.99988412838451,2013,5,2013-08-14
4,8,Maize-Soybean,-4.84118127172233,0.0115901994501593,1.08809425147203,-7.01543772938879,-5.5703289742655,-4.834228271253,-4.0922352506396,-2.72787945095525,8813.55689850143,1.00064440629543,2013,5,2013-08-14
1,15,Switchgrass,-3.52112115033596,0.00507332178363152,0.658038506204726,-4.81396825228519,-3.95562321679333,-3.52509391533939,-3.08989163999691,-2.20905906734453,16823.5559793782,1.00003903633809,2013,5,2013-08-14
2,15,Miscanthus,-4.64376247367889,0.00462703785025594,0.616588005726116,-5.86719020089422,-5.05652073360688,-4.64835097278841,-4.22987575460354,-3.43106951095756,17757.5906471887,0.999906939059318,2013,5,2013-08-14
3,15,Prairie,-3.72980262333284,0.00431917651706698,0.583794651707496,-4.87493762424869,-4.11776657511459,-3.73315103427153,-3.34972430361536,-2.57596573796338,18269.1489843413,0.999905852904602,2013,5,2013-08-14
